rec-id,first_name,second_name,last_name,region,birth_date,personal_id
rec-7616-dup-0,LYLIANNA,HANNA,TOMASZEVSKA,,11/03/2017,SNH1325y2
rec-7616-dup-1,,HANNA,puste,ŚLĄSKIE,11/03/2071,
rec-7616-dup-2,,HANNA,TÓMASZEWSKA,,11/03/2017,SNH13w572
rec-7616-org,LILIANNA,HANNA,TOMASZEWSKA,ŚLĄSKIE,11/03/2017,SNH132572
rec-7617-org,DIANA,ANETA,ZIELIŃSKA,WIELKOPOLSKIE,25/02/1974,JZY718309
rec-7618-org,RÓŻA,LAURA,LIPIEC,DOLNOŚLĄSKIE,04/08/1959,NFR817142
rec-7619-org,JAGODA,MAGDALENA,GRZEGORCZYK,MAZOWIECKIE,26/02/1973,WJL937144
rec-7620-org,EWELINA,ZOFIA,GAŁECKA,POMORSKIE,09/03/1988,GZT579355
rec-7621-org,MARIA,TERESA,ŚWIĄTKOWSKA,POMORSKIE,10/11/1951,SFM488403
rec-7622-org,GABRIELA,HELENA,JAROSZ,MAZOWIECKIE,11/12/1977,EJE043006
rec-7623-org,GABRIELA,MARIA,MUSIAŁ,ŁÓDZKIE,29/01/1943,YHJ733520
rec-7624-org,KLARA,APOLONIA,MROZEK,MAZOWIECKIE,25/09/1932,XAN106715
rec-7625-dup-0,JULIIA,ALICJA,KIITA,ŁÓDZKIE,23/02/2001,NHP088154
rec-7625-dup-1,JULYA,ALYCJA,puste,ŁÓDZKIE,23/02/2010,
rec-7625-dup-2,JÓLIA,ALYCJA,KYTA,,23/02/2010,NHP088254
rec-7625-dup-3,JULIIA,ALIICJA,KYTA,,23/02/2010,NHP088254
rec-7625-org,JULIA,ALICJA,KITA,ŁÓDZKIE,23/02/2010,NHP088254
rec-7626-dup-0,LIIDIA,OLGA,DRUŻDŻ,,,FAR136699
rec-7626-dup-1,LIDIIA,OLGA,DRÓŻDŻ,,,FAR136799
rec-7626-org,LIDIA,OLGA,DRÓŻDŻ,DOLNOŚLĄSKIE,15/02/1999,FAR136699
rec-7627-org,MILENA,ANIELA,DUDEK,PODKARPACKIE,28/05/2000,RJC217390
rec-7628-dup-0,KLARA,DÓMINIKA,GURSKA,ŚLĄSKIE,08/05/1916,LGY308869
rec-7628-org,KLARA,DOMINIKA,GÓRSKA,ŚLĄSKIE,08/05/1961,LGY308860
rec-7629-org,FELICJA,JULIA,KOWALSKA,DOLNOŚLĄSKIE,01/08/1981,RGW221701
rec-7630-org,ROZALIA,ANNA,DĄBROWSKA,PODLASKIE,24/10/1935,PAS482328
rec-7631-org,HANNA,ALICJA,ZBOROWSKA,OPOLSKIE,16/07/1984,GAA005494
rec-7632-org,LILIANA,HELENA,SIENKIEWICZ,ŁÓDZKIE,07/09/1960,LSR555685
rec-7633-org,SARA,MARIA,CIEŚLAK,MAZOWIECKIE,12/09/2003,ZGD004659
rec-7634-dup-0,AMELIIA,AGNIIESZKA,puste,KUJAWSKO-POMORSKIE,03/06/2010,ZNN135294
rec-7634-org,AMELIA,AGNIESZKA,PIWOWARSKA,KUJAWSKO-POMORSKIE,03/06/2010,ZNN145294
rec-7635-dup-0,MIILENA,JADVIGA,OLSŹEWSKA,MAZOWIECKIE,01/09/1939,EFP997197
rec-7635-org,MILENA,JADWIGA,OLSZEWSKA,MAZOWIECKIE,01/09/1993,EFP997197
rec-7636-dup-0,,MARYA,KLIMCZAK,,16/10/1981,
rec-7636-dup-1,,MARIA,KLIMCŻAK,,16/10/1918,MER564569
rec-7636-dup-2,WIVIENNE,MARIA,KLIMCŻAK,,16/10/1981,MER563569
rec-7636-org,VIVIENNE,MARIA,KLIMCZAK,ŚLĄSKIE,16/10/1981,MER564569
rec-7637-org,ALICJA,GRAŻYNA,BEDNARCZYK,KUJAWSKO-POMORSKIE,12/03/1980,EJT826370
rec-7638-org,MARIANNA,ZOFIA,ROMAN,ŚWIĘTOKRZYSKIE,27/08/1965,JDD236824
rec-7639-org,JULIA,RÓŻA,MAZUREK,ŚLĄSKIE,31/12/1972,WXA442546
rec-7640-org,AGATA,ANNA,WÓJCIK,LUBUSKIE,27/12/1993,KXG383704
rec-7641-org,LAURA,VIKTORIA,ŚLĘZAK,KUJAWSKO-POMORSKIE,10/07/1940,YDM727324
rec-7642-org,LAURA,BARBARA,ŚWIERCZYŃSKA,MAZOWIECKIE,20/08/1983,NWM727836
rec-7643-org,TAMARA,LEONIA,WOJCIECHOWSKA,MAZOWIECKIE,20/03/2003,HLF692985
rec-7644-org,RITA,KATARZYNA,SZCZEPANIAK,POMORSKIE,11/02/2006,FGW079227
rec-7645-dup-0,MARYANNA,DAJANA,GÓRETZKA,,19/06/1969,
rec-7645-org,MARIANNA,DAJANA,GÓRECKA,LUBELSKIE,19/06/1969,AWS100111
rec-7646-dup-0,KYRA,ANNA,GRÓCA,WIELKOPOLSKIE,24/11/1948,KPY442222
rec-7646-dup-1,KIIRA,ANNA,GRÓCA,WIELKOPOLSKIE,24/11/1948,KPY431222
rec-7646-org,KIRA,ANNA,GRUCA,WIELKOPOLSKIE,24/11/1984,KPY441222
rec-7647-org,ALEKSANDRA,ELŻBIETA,AUGUSTYNIAK,DOLNOŚLĄSKIE,11/02/1986,YKH701405
rec-7648-org,APOLONIA,JANINA,CIEŚLAK,OPOLSKIE,31/10/1980,DDY118763
rec-7649-org,IDA,MARIA,SZYMAŃSKA,MAZOWIECKIE,09/03/1943,SSF304585
rec-7650-dup-0,KALIINA,ANNA,TOMASZEŁSKA,MAŁOPOLSKIE,24/06/1914,GNA1276p1
rec-7650-org,KALINA,ANNA,TOMASZEWSKA,MAŁOPOLSKIE,24/06/1941,GNA127601
rec-7651-org,ANASTAZJA,EMILIA,WOŹNIAK,ŚLĄSKIE,04/06/1995,MRP570352
rec-7652-org,MARIA,KORNELIA,STĘPIEŃ,POMORSKIE,03/06/1980,YCY186715
rec-7653-dup-0,MALINA,AGNYESZKA,GWÓŹDZ,,,RHK611066
rec-7653-dup-1,MALYNA,AGNIESZKA,GWÓZIDŹ,,15/03/1958,RHK61106t
rec-7653-dup-2,MALIINA,AGNIIESZKA,GVÓŹDŹ,KUJAWSKO-POMORSKIE,15/03/1958,
rec-7653-org,MALINA,AGNIESZKA,GWÓŹDŹ,KUJAWSKO-POMORSKIE,15/03/1958,RHK611066
rec-7654-org,ZUZANNA,HELENA,MIKOŁAJCZYK,PODLASKIE,04/10/1997,ZES070206
rec-7655-org,ZUZANNA,AGNIESZKA,KUC,WARMIŃSKO-MAZURSKIE,21/08/1995,LYG361386
rec-7656-dup-0,AMELYA,JADVIGA,KULIIK,MAZOWIECKIE,03/01/1981,
rec-7656-dup-1,AMELYA,JADWIGA,KULYK,MAZOWIECKIE,,
rec-7656-dup-2,AMELIIA,JADVIGA,KULIIK,,03/01/1981,TEJ198226
rec-7656-dup-3,AMELYA,JADWYGA,KÓLIK,,03/01/1981,TEJ198226
rec-7656-org,AMELIA,JADWIGA,KULIK,MAZOWIECKIE,03/01/1981,TEJ198226
rec-7657-org,MILANA,DAGMARA,PAPROCKA,MAŁOPOLSKIE,26/08/1998,RJY875518
rec-7658-dup-0,EMILIA,MYA,WÓJCITZKA,DOLNOŚLĄSKIE,10/07/1918,
rec-7658-dup-1,EMIILIA,MIA,puste,DOLNOŚLĄSKIE,,SZY2480q9
rec-7658-dup-2,EMILYA,MIIA,ŁÓJCICKA,DOLNOŚLĄSKIE,10/07/1918,SZY248029
rec-7658-dup-3,EMILIIA,MIIA,WÓJTZICKA,DOLNOŚLĄSKIE,10/07/1981,
rec-7658-org,EMILIA,MIA,WÓJCICKA,DOLNOŚLĄSKIE,10/07/1981,SZY248029
rec-7659-dup-0,MYA,EWA,puste,,29/04/1954,
rec-7659-dup-1,,EVA,GRUSŻKA,PODKARPACKIE,,TPK074915
rec-7659-org,MIA,EWA,GRUSZKA,PODKARPACKIE,29/04/1954,TPK074915
rec-7660-dup-0,MYA,JOLANTA,ŚLUSARCŻYK,,28/10/1992,
rec-7660-dup-1,MYA,JÓLANTA,ŚLUSARCZYK,,28/10/1929,EKP682629
rec-7660-dup-2,,JOLANTA,puste,,28/10/1992,EKPt82629
rec-7660-org,MIA,JOLANTA,ŚLUSARCZYK,WARMIŃSKO-MAZURSKIE,28/10/1992,EKP682629
rec-7661-org,MAJA,MARTA,ORŁOWSKA,DOLNOŚLĄSKIE,20/02/1998,FZP843509
rec-7662-org,AURELIA,JESSICA,GROCHOWSKA,POMORSKIE,10/10/1984,DHG094616
rec-7663-org,LIWIA,LILA,SKOWRON,WIELKOPOLSKIE,03/11/1996,TNW401995
rec-7664-dup-0,JAGÓDA,AURELIIA,DABKOWSKA,ŁÓDZKIE,06/11/1984,RPD916071
rec-7664-dup-1,JAGÓDA,AURELIA,DĄBKÓWSKA,,,RPD916971
rec-7664-org,JAGODA,AURELIA,DĄBKOWSKA,ŁÓDZKIE,06/11/1984,RPD916971
rec-7665-org,GABRIELA,MARIA,ZDUNEK,WIELKOPOLSKIE,03/10/1963,EHX250416
rec-7666-org,POLA,BARBARA,KULIK,POMORSKIE,10/10/1982,FZE301958
rec-7667-dup-0,EWELYNA,MARIA,ÓLSZEWSKA,LUBELSKIE,,NNF00e958
rec-7667-dup-1,,MARIA,OLSZEŁSKA,LUBELSKIE,15/09/1925,
rec-7667-dup-2,,MARIA,ÓLSZEWSKA,,15/09/1952,NNF903958
rec-7667-org,EWELINA,MARIA,OLSZEWSKA,LUBELSKIE,15/09/1952,NNF003958
rec-7668-dup-0,LAÓRA,HELENA,BIIELAWSKA,MAZOWIECKIE,27/11/1909,PEC633233
rec-7668-dup-1,,HELENA,BIELAŁSKA,MAZOWIECKIE,27/11/1909,PEC644233
rec-7668-dup-2,LAÓRA,HELENA,puste,,,PEC643233
rec-7668-org,LAURA,HELENA,BIELAWSKA,MAZOWIECKIE,27/11/1990,PEC643233
rec-7669-org,POLA,SABINA,OSOWSKA,MAŁOPOLSKIE,09/08/1975,KEW072441
rec-7670-dup-0,ANASTAŹJA,MARIA,puste,LUBELSKIE,,
rec-7670-org,ANASTAZJA,MARIA,GŁOWACKA,LUBELSKIE,18/01/1957,JYN694805
rec-7671-org,ALICJA,WERONIKA,GRZYWACZ,KUJAWSKO-POMORSKIE,27/09/1945,RFE328779
rec-7672-org,IDALIA,JÓZEFA,KUJAWA,MAZOWIECKIE,30/06/1979,XPD586046
rec-7673-org,RÓŻA,OLIWIA,KOWALCZYK,KUJAWSKO-POMORSKIE,20/11/1961,TCW030956
rec-7674-org,JAGODA,MARIA,LIS,LUBELSKIE,08/11/1996,FLL915350
rec-7675-org,MAJA,RÓŻA,GÓRECKA,LUBELSKIE,23/07/1977,RDT705555
rec-7676-org,HELENA,MARTYNA,STACHOWIAK,ŚLĄSKIE,26/07/1960,SYG078463
rec-7677-org,ARIANNA,ZOFIA,KOWALSKA,ŁÓDZKIE,24/02/2021,FTY663506
rec-7678-dup-0,MAJA,LAÓRA,puste,,07/07/1992,ZTZ565341
rec-7678-org,MAJA,LAURA,MROWIEC,DOLNOŚLĄSKIE,07/07/1992,ZTZ565441
rec-7679-org,MAJA,KAJA,CHMIELEWSKA,OPOLSKIE,23/06/1980,RRJ845857
rec-7680-org,LILIANA,MARTA,GRUCA,WARMIŃSKO-MAZURSKIE,04/05/1968,JLA620725
rec-7681-org,KORNELIA,KALINA,WIŚNIEWSKA,WARMIŃSKO-MAZURSKIE,21/02/1966,WRA041121
rec-7682-org,LAURA,ADRIANNA,SCHMIDT,MAZOWIECKIE,23/05/1967,XAJ487678
rec-7683-org,LENA,ZUZANNA,KWIATKOWSKA,WIELKOPOLSKIE,04/01/1976,GWX647415
rec-7684-dup-0,,MARYA,KASŻUBA,MAZOWIECKIE,13/04/1973,WRA69w844
rec-7684-dup-1,MIIRELLA,MARIIA,KASZUBA,MAZOWIECKIE,,
rec-7684-dup-2,MYRELLA,MARYA,KASZUBA,MAZOWIECKIE,13/04/1937,WRA692i44
rec-7684-org,MIRELLA,MARIA,KASZUBA,MAZOWIECKIE,13/04/1973,WRA692844
rec-7685-org,TOLA,MAŁGORZATA,BARAN,POMORSKIE,31/03/1981,HAT334837
rec-7686-org,JAGODA,KORNELIA,WITKOWSKA,MAZOWIECKIE,20/02/1993,DCG181544
rec-7687-org,LARA,BIANKA,PIOTROWSKA,PODKARPACKIE,08/05/2005,WYZ383452
rec-7688-org,MARIANNA,MARIA,PÓŁTORAK,ŚLĄSKIE,11/08/1999,HKL345985
rec-7689-org,KAJA,AMELIA,NIEDZIELSKA,WIELKOPOLSKIE,11/03/1976,WPE561351
rec-7690-dup-0,,BARBARA,puste,,21/12/1981,
rec-7690-dup-1,LAÓRA,BARBARA,WOŹNICA,,21/12/1918,NAK041294
rec-7690-dup-2,LAÓRA,BARBARA,WOŹNYCA,,21/12/1981,
rec-7690-dup-3,LAÓRA,BARBARA,WOŹNITZA,MAZOWIECKIE,,
rec-7690-org,LAURA,BARBARA,WOŹNICA,MAZOWIECKIE,21/12/1981,NAK041204
rec-7691-org,HANNA,HELENA,MALINOWSKA,ŚWIĘTOKRZYSKIE,27/12/1957,MTY881260
rec-7692-org,JULIA,ANETA,KWIATKOWSKA,MAŁOPOLSKIE,14/06/1964,RYK662274
rec-7693-org,PAULINA,ANNA,STOKŁOSA,POMORSKIE,25/10/2000,MFP616700
rec-7694-dup-0,,TZECYLIA,KÓLPA,MAZOWIECKIE,29/07/2002,YSM678660
rec-7694-dup-1,NATALYA,CECYLIA,KÓLPA,,29/07/2020,YSM678669
rec-7694-dup-2,NATALIIA,CECYLIA,KÓLPA,MAZOWIECKIE,29/07/2020,
rec-7694-org,NATALIA,CECYLIA,KULPA,MAZOWIECKIE,29/07/2002,YSM678669
rec-7695-org,IGA,FAUSTYNA,KOPEĆ,ŁÓDZKIE,24/03/1941,SRT298474
rec-7696-org,NIKOLA,JADWIGA,MAŃKA,WARMIŃSKO-MAZURSKIE,20/12/1968,NRF737622
rec-7697-org,ANTONINA,ZOFIA,KAŹMIERCZAK,WARMIŃSKO-MAZURSKIE,07/09/1983,AHG930496
rec-7698-org,ALICJA,WIKTORIA,KAŹMIERCZAK,PODKARPACKIE,21/02/1998,FND041279
rec-7699-org,RITA,JANINA,MICHALCZYK,ŁÓDZKIE,07/01/1973,JWH794484
rec-7700-org,MILENA,JUSTYNA,DUDA,POMORSKIE,05/07/1940,TJH913376
rec-7701-org,ZOFIA,MARIA,DĄBROWSKA,POMORSKIE,20/02/1969,WKW724935
rec-7702-dup-0,ŻUZANNA,EMYLIA,puste,ŁÓDZKIE,25/02/2006,LXLp72088
rec-7702-org,ZUZANNA,EMILIA,CHMIEL,ŁÓDZKIE,25/02/2006,LXL072088
rec-7703-org,MICHALINA,MAGDALENA,FIGIEL,MAZOWIECKIE,30/01/1980,NRJ195192
rec-7704-org,IGA,MARIA,RAKOWSKA,DOLNOŚLĄSKIE,15/02/1985,KJR888385
rec-7705-dup-0,JÓLIA,RÓŻA,LECH,,,MMZ2o8108
rec-7705-org,JULIA,RÓŻA,LECH,MAZOWIECKIE,10/05/1995,MMZ208108
rec-7706-org,MELANIA,URSZULA,BATOR,ŚWIĘTOKRZYSKIE,14/02/1967,ZRH199451
rec-7707-org,KAJA,BARBARA,GRUDZIŃSKA,PODLASKIE,16/02/1973,XLY089652
rec-7708-dup-0,,ZOFIA,SYKORA,DOLNOŚLĄSKIE,12/12/1996,SEK348239
rec-7708-dup-1,KLARA,ZOFIIA,SIKÓRA,,,SEK348230
rec-7708-org,KLARA,ZOFIA,SIKORA,DOLNOŚLĄSKIE,12/12/1969,SEK348230
rec-7709-dup-0,,RYTA,PIOTRÓWSKA,DOLNOŚLĄSKIE,,DZJ500062
rec-7709-org,LAURA,RITA,PIOTROWSKA,DOLNOŚLĄSKIE,04/01/1999,DZJ500062
rec-7710-dup-0,MYA,TERESA,MALEK,ŚLĄSKIE,28/10/1925,HWN41716r
rec-7710-org,MIA,TERESA,MAŁEK,ŚLĄSKIE,28/10/1952,HWN417165
rec-7711-dup-0,IIGA,KATARZYNA,PAWŁÓWSKA,ŚWIĘTOKRZYSKIE,20/10/1996,MAP9778q5
rec-7711-dup-1,IIGA,KATAŻYNA,PAWŁOWSKA,,20/10/1996,MAP977815
rec-7711-dup-2,YGA,KATAŻYNA,puste,ŚWIĘTOKRZYSKIE,,MAP977815
rec-7711-org,IGA,KATARZYNA,PAWŁOWSKA,ŚWIĘTOKRZYSKIE,20/10/1969,MAP977815
rec-7712-org,ELIZA,WALERIA,ZIĘBA,ŚLĄSKIE,26/12/1960,HRD650608
rec-7713-org,ŁUCJA,MATYLDA,WÓJCIK,DOLNOŚLĄSKIE,02/06/1970,JFW458896
rec-7714-org,ROZALIA,EMILIA,KUPIEC,ŚLĄSKIE,21/02/1945,LHJ552630
rec-7715-org,IGA,MARIA,PAWLAK,ŚLĄSKIE,18/08/1985,NXT821457
rec-7716-org,ZUZANNA,VICTORIA,GÓRECKA,POMORSKIE,08/10/1952,MDT645009
rec-7717-dup-0,MAJA,KAMILA,MARCINYAK,,07/06/2040,STK938i77
rec-7717-org,MAJA,KAMILA,MARCINIAK,ŁÓDZKIE,07/06/2004,STK938977
rec-7718-org,DARIIA,TERESA,CHMIEL,ŚLĄSKIE,05/05/1979,FMN389167
rec-7719-org,LIWIA,IZABELA,OLSZAK,ŚWIĘTOKRZYSKIE,25/05/1942,EEC917126
rec-7720-org,ADRIANNA,ALICJA,KONOPKA,WIELKOPOLSKIE,19/10/1997,ZPM498120
rec-7721-org,LILIANA,ANTONINA,PIOTROWSKA,ŚLĄSKIE,30/01/2012,PCE801194
rec-7722-org,WERONIKA,ANNA,WOJCIECHOWSKA,POMORSKIE,10/07/2000,GEA394727
rec-7723-org,LILIANNA,MARIA,ZWOLIŃSKA,MAŁOPOLSKIE,09/02/1974,CER053470
rec-7724-org,WANDA,ANNA,ZIELIŃSKA,ŚWIĘTOKRZYSKIE,24/10/1959,NZX258309
rec-7725-org,BLANKA,AGATA,MAJCHER,WIELKOPOLSKIE,19/10/1976,MTN560791
rec-7726-org,MARTA,ŁUCJA,RUTKOWSKA,PODKARPACKIE,07/01/1953,CJE109986
rec-7727-org,HELENA,TERESA,WRÓBEL,MAŁOPOLSKIE,18/01/1999,SYZ815634
rec-7728-dup-0,,MYRABELLA,BREZIŃSKA,WIELKOPOLSKIE,30/03/1945,PHK71867r
rec-7728-dup-1,LILYANA,MIIRABELLA,BRZEZINISKA,WIELKOPOLSKIE,30/03/1954,PHK718675
rec-7728-org,LILIANA,MIRABELLA,BRZEZIŃSKA,WIELKOPOLSKIE,30/03/1945,PHK718675
rec-7729-org,ALICJA,ADRIANNA,BRODOWSKA,PODLASKIE,13/05/1975,HFH373967
rec-7730-org,ELIZA,MARIA,KOWALIK,ŚLĄSKIE,17/10/1969,EFA744330
rec-7731-org,HANNA,JADWIGA,PASTERNAK,MAZOWIECKIE,28/05/1977,ZWX851770
rec-7732-dup-0,AMELIIA,HELENA,DZIEDZYC,,,SRK417513
rec-7732-dup-1,AMELYA,HELENA,DZIEDŹIC,,01/10/2000,
rec-7732-org,AMELIA,HELENA,DZIEDZIC,LUBELSKIE,01/10/2000,SRK417513
rec-7733-org,WANDA,PAULINA,WOŹNIAK,MAZOWIECKIE,22/11/1975,TDZ028036
rec-7734-dup-0,,ANTONIINA,GRÓSZCZYŃSKA,PODKARPACKIE,12/12/1957,SJR368330
rec-7734-org,JULIA,ANTONINA,GRUSZCZYŃSKA,PODKARPACKIE,12/12/1957,SJR369330
rec-7735-dup-0,,ANNA,ŁRÓBEL,,03/07/1932,XKC299q57
rec-7735-org,OLIWIA,ANNA,WRÓBEL,ŚLĄSKIE,03/07/1932,XKC299157
rec-7736-org,IZABELA,MAGDALENA,JAKUBIEC,MAŁOPOLSKIE,27/07/1940,SLM610280
rec-7737-org,POLA,MAGDALENA,ZAJĄC,WIELKOPOLSKIE,11/09/1970,JPR406939
rec-7738-dup-0,HELENA,JÓLANTA,WINNITZKA,KUJAWSKO-POMORSKIE,11/10/1995,RMR2q8332
rec-7738-dup-1,HELENA,JÓLANTA,WINNYCKA,KUJAWSKO-POMORSKIE,11/10/1995,RMR228e32
rec-7738-org,HELENA,JOLANTA,WINNICKA,KUJAWSKO-POMORSKIE,11/10/1959,RMR228332
rec-7739-dup-0,MYLENA,LIDIA,ADAMCŻYK,,21/05/1978,
rec-7739-org,MILENA,LIDIA,ADAMCZYK,PODLASKIE,21/05/1978,FFA343794
rec-7740-org,NIKOLA,KATARZYNA,LISIECKA,ŚLĄSKIE,24/07/1946,TZN060205
rec-7741-dup-0,LIIWIA,URSŻULA,RÓŻAŃSKA,,05/09/1954,DMC234607
rec-7741-org,LIWIA,URSZULA,RÓŻAŃSKA,MAZOWIECKIE,05/09/1954,DMC134607
rec-7742-org,ŁUCJA,ANNA,STEFAŃSKA,ŚLĄSKIE,22/11/1993,PSE961807
rec-7743-dup-0,ADA,JULYA,puste,MAZOWIECKIE,,KFX0121w6
rec-7743-dup-1,,JULIIA,ZAJĄC,MAZOWIECKIE,19/06/1968,
rec-7743-dup-2,,JULIIA,ZAJAC,MAZOWIECKIE,19/06/1968,KFX012126
rec-7743-dup-3,,JULIIA,ŹAJĄC,MAZOWIECKIE,19/06/1968,KFX012126
rec-7743-org,ADA,JULIA,ZAJĄC,MAZOWIECKIE,19/06/1986,KFX012126
rec-7744-dup-0,MARYA,WERONIIKA,DÓDEK,MAZOWIECKIE,04/10/1913,FKW240058
rec-7744-org,MARIA,WERONIKA,DUDEK,MAZOWIECKIE,04/10/1931,FKW240058
rec-7745-org,HANNA,ZUZANNA,LEWANDOWSKA,ZACHODNIOPOMORSKIE,23/05/1976,KJW205273
rec-7746-dup-0,ZUŹANNA,RÓZALIA,DRZEWIETZKA,LUBELSKIE,,TZJ601895
rec-7746-org,ZUZANNA,ROZALIA,DRZEWIECKA,LUBELSKIE,16/05/1968,TZJ601895
rec-7747-org,ZOFIA,AMELIA,KOWALEWSKA,ŁÓDZKIE,03/10/1959,YSJ944343
rec-7748-dup-0,,ANNA,KANYA,ŚLĄSKIE,,TGK11655t
rec-7748-org,SOFIIA,ANNA,KANIA,ŚLĄSKIE,19/10/2013,TGK116555
rec-7749-org,LENA,MARIA,CIESIELSKA,DOLNOŚLĄSKIE,04/10/2007,DAC257982
rec-7750-org,POLA,MAJA,OLEJNICZAK,MAZOWIECKIE,07/04/1993,NWK345122
rec-7751-org,PATRYCJA,ANITA,OWCZAREK,ŁÓDZKIE,10/12/1971,KAM708155
rec-7752-org,HELENA,ALEKSANDRA,WOŹNIAK,MAŁOPOLSKIE,27/08/1994,RSJ261834
rec-7753-org,LENA,FAUSTYNA,KLIMEK,MAZOWIECKIE,08/06/1953,EFR407867
rec-7754-org,JAGODA,MARIA,WASILEWSKA,WIELKOPOLSKIE,11/03/1967,YRD676229
rec-7755-dup-0,GABRYELA,ANNA,PIIEKARSKA,LUBUSKIE,13/09/1986,XWH9754i6
rec-7755-dup-1,GABRYELA,ANNA,PIEKARSKA,,,XWHi75496
rec-7755-org,GABRIELA,ANNA,PIEKARSKA,LUBUSKIE,13/09/1968,XWH975496
rec-7756-org,ZUZANNA,SABINA,BIENIEK,MAZOWIECKIE,04/06/1984,ENP986850
rec-7757-org,AGNIESZKA,MARIA,NOWICKA,DOLNOŚLĄSKIE,20/12/2011,SPD539641
rec-7758-org,EWA,KATARZYNA,PIOTROWSKA,KUJAWSKO-POMORSKIE,28/06/1984,TWP634157
rec-7759-org,LENA,MARIA,JEDYNAK,DOLNOŚLĄSKIE,09/08/1969,JJX511224
rec-7760-org,MAJA,MARIA,BANAŚ,OPOLSKIE,16/08/1997,TXJ337404
rec-7761-org,ROZALIA,TERESA,MARKOWSKA,DOLNOŚLĄSKIE,24/01/1985,HYC314357
rec-7762-org,POLA,ZOFIA,ANDRZEJEWSKA,DOLNOŚLĄSKIE,06/10/1966,RSN500861
rec-7763-org,LILIANA,MAJA,WRZESIŃSKA,MAZOWIECKIE,02/02/1985,DDP456701
rec-7764-org,MILENA,ZOFIA,SZYMCZAK,ZACHODNIOPOMORSKIE,31/08/1975,WJH799900
rec-7765-org,MELANIA,LUCYNA,KOSMALA,POMORSKIE,13/08/1964,HKN366799
rec-7766-dup-0,MARIIA,RÓŻA,KROL,,,KLX000361
rec-7766-org,MARIA,RÓŻA,KRÓL,PODKARPACKIE,02/03/1977,KLX000361
rec-7767-dup-0,NADIIA,HELENA,NOŁAK,WIELKOPOLSKIE,,CLC4113w9
rec-7767-dup-1,NADIIA,HELENA,NOVAK,WIELKOPOLSKIE,,CLC41q339
rec-7767-dup-2,NADIIA,HELENA,NOVAK,WIELKOPOLSKIE,,CLC41q339
rec-7767-org,NADIA,HELENA,NOWAK,WIELKOPOLSKIE,01/05/1978,CLC411339
rec-7768-org,LARA,AGNIESZKA,MAZUR,PODKARPACKIE,22/11/1965,KHK410516
rec-7769-org,MONIKA,MAGDALENA,DUTKIEWICZ,ŚLĄSKIE,18/05/1976,ANZ719878
rec-7770-dup-0,,ALIICJA,puste,MAZOWIECKIE,24/07/1966,
rec-7770-dup-1,,ALICJA,BORKOŁSKA,MAZOWIECKIE,,
rec-7770-org,HELENA,ALICJA,BORKOWSKA,MAZOWIECKIE,24/07/1966,ESG522320
rec-7771-org,ANTONINA,ANNA,WÓJCIK,MAŁOPOLSKIE,24/06/1978,EDH155236
rec-7772-org,IGA,RÓŻA,OSIŃSKA,ZACHODNIOPOMORSKIE,11/10/1976,HKW806443
rec-7773-org,MATYLDA,WERONIKA,PUCHAŁA,DOLNOŚLĄSKIE,24/11/1997,AHG954322
rec-7774-org,EMILIA,NADIA,ROMANOWSKA,ŁÓDZKIE,10/02/1973,AKE355412
rec-7775-org,ALICJA,ZOFIA,KACZMARCZYK,ŚLĄSKIE,15/10/1933,HAG447505
rec-7776-org,ZOFIA,MARIA,SOBOLEWSKA,OPOLSKIE,21/11/1975,LTW870401
rec-7777-dup-0,,MAGDALENA,SERAFIIN,DOLNOŚLĄSKIE,17/08/1968,YSE677q02
rec-7777-org,ALICJA,MAGDALENA,SERAFIN,DOLNOŚLĄSKIE,17/08/1986,YSE677202
rec-7778-org,ALEKSANDRA,ANTONINA,FLIS,PODLASKIE,15/03/1978,AAF473580
rec-7779-dup-0,MELYSA,BARBARA,ŻAWADA,DOLNOŚLĄSKIE,09/05/1953,
rec-7779-org,MELISA,BARBARA,ZAWADA,DOLNOŚLĄSKIE,09/05/1935,PEZ123840
rec-7780-org,ANTONINA,ZOFIA,BORKOWSKA,ZACHODNIOPOMORSKIE,24/04/1968,PSY630921
rec-7781-dup-0,MAJA,ALEKSANDRA,ZIELINISKA,,09/08/1919,PPC872264
rec-7781-org,MAJA,ALEKSANDRA,ZIELIŃSKA,DOLNOŚLĄSKIE,09/08/1991,PPC872364
rec-7782-dup-0,MARTYNA,MARIIANNA,puste,MAZOWIECKIE,30/03/1994,
rec-7782-org,MARTYNA,MARIANNA,URBAŃSKA,MAZOWIECKIE,30/03/1949,KNY350889
rec-7783-org,OLIWIA,DANUTA,KARPIŃSKA,PODKARPACKIE,12/05/1997,YFX958765
rec-7784-org,WIKTORIA,ALICJA,RYBARCZYK,LUBELSKIE,28/05/2001,DZS345787
rec-7785-org,KAJA,IWONA,WYPYCH,MAŁOPOLSKIE,17/11/1997,EZC542321
rec-7786-org,MICHALINA,KORNELIA,KOWALSKA,PODLASKIE,19/10/1971,FWA723557
rec-7787-dup-0,ÓLIWIA,ELŻBIIETA,puste,MAŁOPOLSKIE,03/09/1992,LFN45r645
rec-7787-org,OLIWIA,ELŻBIETA,BARANOWSKA,MAŁOPOLSKIE,03/09/1992,LFN455645
rec-7788-org,LENA,MARIA,MASŁOWSKA,WIELKOPOLSKIE,03/09/2000,LNY318060
